index,id,created_at,text,author.name,label,public_metrics.like_count,public_metrics.retweet_count,links,hash_tags,sentiment
273,747446067952820224,2016-06-27T15:06:44.000Z,snowbot edward snowden gets around exile,The Guardian,en,29,18,['https://t.co/jI1P6GOmBH'],[],"{'label': 'neutral', 'score': 0.9690822958946228}"
274,993883390091956225,2018-05-08T16:00:40.000Z,teenager mes life transformed robot helps learn,Metro Lifestyle,en,2,1,['https://t.co/iy1c7gQShI'],[],"{'label': 'neutral', 'score': 0.9267054200172424}"
275,1088840167857766401,2019-01-25T16:45:00.000Z,avs participates manufacture robot nasa launch red planet 2021,El Correo,es,0,1,['https://t.co/co2mVtON1I'],[],"{'label': 'neutral', 'score': 0.9680504202842712}"
276,748831833551474688,2016-07-01T10:53:16.000Z,smartvrstudios vr experience simulates walking skyscrapers creepynvivatech startup,Guillaume Bregeras,fr,8,6,['https://t.co/aLrCuR55mh'],"['#VivaTech', '#startup']","{'label': 'neutral', 'score': 0.9700375199317932}"
277,756485500974735362,2016-07-22T13:46:12.000Z,amazon open research center artificial intelligence turin,La Stampa,it,14,18,"['https://t.co/mdQkgBmu8P', 'https://t.co/OFuxO9gslu']",[],"{'label': 'neutral', 'score': 0.9549301862716675}"
278,761638673318313984,2016-08-05T19:03:04.000Z,nothing sacred robot barbecue sausages,Metro,en,1,2,['https://t.co/BG5YeOoIJ9'],[],"{'label': 'neutral', 'score': 0.9459028840065002}"
279,635789457782927360,2015-08-24T12:23:13.000Z,one day whisper instructions robot bake perfect pancake,AD.nl,nl,1,0,"['http://t.co/FgTw0KEYfH', 'http://t.co/bRGhFhmSP8']",[],"{'label': 'neutral', 'score': 0.7371628880500793}"
280,772907204575891456,2016-09-05T21:20:12.000Z,rosetta photographs robot philae,El Correo,es,1,0,"['https://t.co/9zasgX7Fqt', 'https://t.co/lsyKCZ2Qq8']",[],"{'label': 'neutral', 'score': 0.9685936570167542}"
281,1135443280571830272,2019-06-03T07:09:08.000Z,currently cryptocurrency wallet available galaxy s10 device countries n,La Stampa,it,2,0,['https://t.co/tuCnHrWihG'],[],"{'label': 'neutral', 'score': 0.9690536260604858}"
282,698337495952584704,2016-02-13T02:46:48.000Z,artificial intelligence allow people find lasting love machines expert claims,Daily Mail Online,en,22,18,['https://t.co/HBDdeFzLkM'],[],"{'label': 'neutral', 'score': 0.5028600096702576}"
283,1113706277853519872,2019-04-04T07:34:02.000Z,estonia judge artificial intelligence,La Stampa,it,4,2,"['https://t.co/oMAMYBu0dK', 'https://t.co/Q6harUmKJP']",[],"{'label': 'neutral', 'score': 0.9633780717849731}"
284,786547161832062976,2016-10-13T12:40:31.000Z,cloud cac 40 cios woods,Les Echos,fr,1,3,"['https://t.co/KJa7KrCCAr', 'https://t.co/tngAGZW3pY']",[],"{'label': 'neutral', 'score': 0.9690232872962952}"
285,1120737868266262528,2019-04-23T17:15:04.000Z,societe generale launches blockchain platform,Les Echos,fr,0,1,['https://t.co/Ef3HXFCmQR'],['#blockchain'],"{'label': 'neutral', 'score': 0.9565333127975464}"
286,798501776752340992,2016-11-15T12:23:53.000Z,google wants british school kids use virtual reality classroom,Mirror Tech,en,1,3,"['https://t.co/eB9hqflziN', 'https://t.co/dz0tLSiYdc']",[],"{'label': 'neutral', 'score': 0.9603962302207947}"
287,694540537592967169,2016-02-02T15:19:02.000Z,teens epilepsy cured thanks robot creates satnav brain,Daily Mail U.K.,en,10,14,"['https://t.co/VaUZzDhYxE', 'https://t.co/QIAtUNRqhV']",[],"{'label': 'gratitude', 'score': 0.9769601821899414}"
288,998572351045414916,2018-05-21T14:32:55.000Z,w w,Ozan Demircan,de,1,1,['https://t.co/DbjH3QhqrK'],[],"{'label': 'neutral', 'score': 0.968956708908081}"
289,909456199933845504,2017-09-17T16:37:09.000Z,video molinaripetrini robots agriculture expect lastampa,La Stampa TV,it,1,3,"['https://t.co/sYfV2EHXoW', 'https://t.co/BNJHvkhn6w']",[],"{'label': 'neutral', 'score': 0.953788161277771}"
290,1166264095856713732,2019-08-27T08:20:03.000Z,repubblicatv space soyuz fydor robot board docked iss moment docking,Repubblica,it,0,2,['https://t.co/5ANNaIgyX3'],[],"{'label': 'neutral', 'score': 0.9668757319450378}"
291,907124032256008192,2017-09-11T06:09:57.000Z,diets intolerances artificial intelligence save us extra pounds,Corriere della Sera,it,3,0,"['https://t.co/F5FBSw6BUp', 'https://t.co/vg9jElmncz']",[],"{'label': 'neutral', 'score': 0.6606533527374268}"
292,1116449606915764224,2019-04-11T21:15:03.000Z,israeli robot spacecraft crash lands moon seven weeks space,The Mirror,en,5,4,"['https://t.co/k6VoOGZro2', 'https://t.co/sfypTfPPvF']",[],"{'label': 'neutral', 'score': 0.9480922222137451}"
293,1079394301166129153,2018-12-30T15:10:30.000Z,underwater robot inda ship completes second inspection sin querer dos,La Voz de Galicia,es,1,1,['https://t.co/zBt3U8FIpI'],[],"{'label': 'neutral', 'score': 0.93394935131073}"
294,880469006284619780,2017-06-29T16:52:24.000Z,mirrortech instagram using artificial intelligence fend trolls spammers,The Mirror,en,0,8,"['https://t.co/aBhDVW9yH3', 'https://t.co/CxuFVe15zq']",[],"{'label': 'neutral', 'score': 0.9165866374969482}"
295,916543628469612546,2017-10-07T06:00:04.000Z,weve launched new virtual reality app google cardboard find,The Guardian,en,529,274,"['https://t.co/qAQsp8qumQ', 'https://t.co/Mypn207wBa']",[],"{'label': 'neutral', 'score': 0.5003520846366882}"
296,772721364646109184,2016-09-05T09:01:44.000Z,mirrortech meet skeleton crew mary rose virtual reality,The Mirror,en,0,3,"['https://t.co/XgcTp5OsHa', 'https://t.co/NHY8QLAgdx']",[],"{'label': 'neutral', 'score': 0.9655829668045044}"
297,1119826241035603968,2019-04-21T04:52:35.000Z,franprix soon delivery robot carry groceries,Le Parisien,fr,11,9,['https://t.co/EnPtEAKbvD'],[],"{'label': 'neutral', 'score': 0.9560873508453369}"
298,651245497609547776,2015-10-06T04:00:00.000Z,visitors 2020 tokyo olympics could transported driverless robot taxis,The Times and The Sunday Times,en,4,15,"['http://t.co/lkcmIW74XN', 'http://t.co/qEpEB4PWSu']",[],"{'label': 'neutral', 'score': 0.9528633952140808}"
299,612661793580806144,2015-06-21T16:42:08.000Z,pepper robot sells minute japan,El Diario Vasco,es,0,0,['http://t.co/gQcmZgicGV'],[],"{'label': 'neutral', 'score': 0.9645202159881592}"
300,633651067499229184,2015-08-18T14:46:01.000Z,iot valley toulouse paradise young digital entrepreneurs,Les Echos,fr,5,18,['http://t.co/4tAVXzyTSH'],[],"{'label': 'neutral', 'score': 0.8758068084716797}"
301,983617390381555712,2018-04-10T08:07:15.000Z,robertmergui demo diya one robot world repairs air first french origin bigbangeco figaro,Le Figaro,fr,0,12,[],"['#bigbangeco', '#figaro']","{'label': 'neutral', 'score': 0.9679157137870789}"
302,720676624451117056,2016-04-14T18:14:31.000Z,vr journalist flight1 streaming live first vr cinema berlin welt n24 virtualreality jipsamhoud,Martin Heller,de,5,2,['https://t.co/eCR4gLVfeo'],"['#VR', '#VirtualReality']","{'label': 'neutral', 'score': 0.9677286744117737}"
303,983250938713591808,2018-04-09T07:51:06.000Z,mounir speak conclusion bigbangco n see tomorrow salle wagram 830 630 pmn lefigaro intelligenceartificielle numrique management education innovation,Big Bang Figaro,fr,7,2,"['https://t.co/wrG6mmorEw', 'https://t.co/I6fn1qLHfR']","['#BigBangÉco', '#IntelligenceArtificielle', '#Numérique', '#Management', '#Education', '#Innovation']","{'label': 'neutral', 'score': 0.9668281674385071}"
304,756807043017834496,2016-07-23T11:03:54.000Z,nhs surgeon could robot future,The Guardian,en,17,30,['https://t.co/vL2QQNB4Bh'],[],"{'label': 'neutral', 'score': 0.9712688326835632}"
305,1093004046779277312,2019-02-06T04:30:46.000Z,mirrorbreaking breaking huge fire ocado robotics warehouse burns 24 hours,The Mirror,en,0,6,"['https://t.co/YNHRSVd2JI', 'https://t.co/iauIy']",[],"{'label': 'neutral', 'score': 0.8928201794624329}"
306,962415880008212480,2018-02-10T20:00:01.000Z,robot sawyer debuts barista henna cafe tokyo lastampa,Fulvio Cerutti,it,2,3,['https://t.co/HBJUG91XuW'],[],"{'label': 'neutral', 'score': 0.9604556560516357}"
307,741581777328701440,2016-06-11T10:44:08.000Z,repidee repidee56 jeeg robot suburban superheroes gabrielemainetti ilenia pastorelli claudsantamaria dario olivero,Repubblica,it,0,2,[],"['#repidee56', '#GabrieleMainetti']","{'label': 'neutral', 'score': 0.9658082723617554}"
308,1010069251846221824,2018-06-22T07:57:30.000Z,celestial motion virtual dance stars,The Guardian,en,16,11,['https://t.co/mj5h59hY7o'],[],"{'label': 'neutral', 'score': 0.966639518737793}"
309,847093657320800258,2017-03-29T14:30:40.000Z,one robot put six humans job experts say,The Sun Tech,en,2,3,['https://t.co/7CbHEwXwOf'],[],"{'label': 'neutral', 'score': 0.9528737664222717}"
310,1135312108562898946,2019-06-02T22:27:54.000Z,someone dust manual according political parties solve problems create aggravate carles francino,El Periódico,es,2,1,"['https://t.co/5FJ8x4Oc8Z', 'https://t.co/DlgBt6CFiK']",[],"{'label': 'neutral', 'score': 0.8302200436592102}"
311,1047799742376435712,2018-10-04T10:45:00.000Z,france establish medical artificial intelligence nikos paragios participate big bang health debate 1018 ai health medical agonigrammi univparissaclay centralesupelec therapanacea cviujournal lefigaro lefigarosante,Big Bang Figaro,fr,18,16,['https://t.co/CacsgybBJj'],"['#AI', '#Health', '#Medical']","{'label': 'neutral', 'score': 0.9674349427223206}"
312,895044546546941952,2017-08-08T22:10:23.000Z,ai help defeat cyberterrorism,La Stampa,it,19,12,"['https://t.co/J9O85YMt6h', 'https://t.co/GjEHhGdtQX']",[],"{'label': 'neutral', 'score': 0.7721275687217712}"
313,1070061867803004928,2018-12-04T21:06:44.000Z,chess survived machine,Les Echos,fr,4,6,['https://t.co/IRmpb6Jazh'],[],"{'label': 'neutral', 'score': 0.9602292776107788}"
314,395253611451523073,2013-10-29T18:19:39.000Z,robot portrait innovative designer column jeanlouis frechin nodesign,Les Echos,fr,4,8,['http://t.co/3lrjD9yG6I'],[],"{'label': 'neutral', 'score': 0.9662603139877319}"
315,992782041082019842,2018-05-05T15:04:18.000Z,micheli artificial intelligence help entertainment,La Stampa,it,7,4,"['https://t.co/fFBDRfnX15', 'https://t.co/qkaLVKg9No']",[],"{'label': 'neutral', 'score': 0.6549222469329834}"
316,899561004824014849,2017-08-21T09:17:11.000Z,appeal un stop robot soldiers danger humanity,Repubblica,it,5,3,['https://t.co/XgPDTNTbv4'],[],"{'label': 'neutral', 'score': 0.8915421366691589}"
317,821839725602439173,2017-01-18T22:00:34.000Z,tax robots preposterous idea socialist primary candidate benoit hamon emmanuelcombe,l'Opinion,fr,5,14,['https://t.co/QcUnBKCPxT'],[],"{'label': 'neutral', 'score': 0.6150416135787964}"
318,1103538662753607681,2019-03-07T06:11:34.000Z,global gdp could reach 18 trillion 2030,El Diario Vasco,es,0,0,['https://t.co/eHZUSuSOUL'],[],"{'label': 'neutral', 'score': 0.8489202260971069}"
319,964453582383796224,2018-02-16T10:57:07.000Z,tecnocorriere trapped atom robot selfie science technology future one shot,Corriere della Sera,it,0,8,['https://t.co/ngSBdetV5I'],[],"{'label': 'neutral', 'score': 0.9699859023094177}"
320,999199494842368000,2018-05-23T08:04:58.000Z,artificial intelligence blockchain defend made italy agriculture,Repubblica,it,3,1,['https://t.co/jBklaFCqyJ'],[],"{'label': 'neutral', 'score': 0.9534295797348022}"
321,801480287641337860,2016-11-23T17:39:26.000Z,take journey londons victorian sewer system virtual reality googledaydream virtualreality,The Guardian,en,40,29,"['https://t.co/BlIe1ZjyqR', 'https://t.co/hP9VkpT6uY']","['#GoogleDaydream', '#VirtualReality']","{'label': 'neutral', 'score': 0.9666582345962524}"
322,397468583896580096,2013-11-04T21:01:09.000Z,japans first robot rock band hopes perform space,Daily Mail Online,en,5,14,['http://t.co/dTS7fQrHYM'],[],"{'label': 'neutral', 'score': 0.953313946723938}"
323,827129479315206144,2017-02-02T12:20:09.000Z,marty robot 3d printed anywhere helps children learn program easily,ABC.es,es,8,11,['https://t.co/xMNZMjOp92'],[],"{'label': 'neutral', 'score': 0.5441523790359497}"
324,1134159316548591618,2019-05-30T18:07:07.000Z,reptecno artificial intelligence also beats humans video games,Repubblica,it,0,3,['https://t.co/Z6fWFShGKF'],[],"{'label': 'neutral', 'score': 0.6632744669914246}"
325,1101940756179243008,2019-03-02T20:22:03.000Z,posties using virtual reality headsets learn avoid dog attacks,The Sunday People,en,4,3,"['https://t.co/H6BYEgm5vU', 'https://t.co/uZiak7KUoF']",[],"{'label': 'neutral', 'score': 0.9187045097351074}"
326,1100356048739880961,2019-02-26T11:25:00.000Z,guo ping huawei charges trump assures chinese company done anything wrong mjguzgar mwc19,ABC.es,es,4,3,['https://t.co/WHstpBPNHM'],['#MWC19'],"{'label': 'neutral', 'score': 0.8762525916099548}"
327,1202625205430038529,2019-12-05T16:26:07.000Z,florian douetteau alchemist big data,Les Echos,fr,0,0,['https://t.co/8lqanhuSt3'],[],"{'label': 'neutral', 'score': 0.9665225744247437}"
328,219854406395498497,2012-07-02T18:05:49.000Z,guardianus craigslist joe latest brief history internet bargaining whats best thing ever ebought,The Guardian,en,0,8,[],['#eBought'],"{'label': 'admiration', 'score': 0.791896402835846}"
329,1138345189662253058,2019-06-11T07:20:17.000Z,bigbangfigaro clothing line music alcohol artificial intelligences increasingly creative bigbangeco intellig,Le Figaro,fr,0,6,[],"['#BigBangEco', '#Intellig']","{'label': 'neutral', 'score': 0.9659948945045471}"
330,950353017567576065,2018-01-08T13:06:30.000Z,pixelsfr artificial intelligence funnier us,Le Monde,fr,0,17,['https://t.co/th0ORJpZk7'],[],"{'label': 'amusement', 'score': 0.8878303170204163}"
331,1196814902096064512,2019-11-19T15:38:03.000Z,repubblicatv abortion euthanasia living citbot artificial intelligence responds civil rights,Repubblica,it,0,4,['https://t.co/uo'],[],"{'label': 'neutral', 'score': 0.9324793815612793}"
332,793014666742104064,2016-10-31T09:00:04.000Z,standardnews justin bieber forced explain uk tour walkouts,Evening Standard,en,0,2,['https://t.co/MvEmVdFlga'],[],"{'label': 'neutral', 'score': 0.9637571573257446}"
333,634017063476989952,2015-08-19T15:00:22.000Z,thai police publishes robotic portrait suspect attack,La Razón,es,1,9,"['http://t.co/LOUWSSEy9U', 'http://t.co/2DJXuNRtwz']",[],"{'label': 'neutral', 'score': 0.9163095951080322}"
334,782654700906749952,2016-10-02T18:53:16.000Z,ableuxx audreytang hacktivist transgender digitize tawan frenchtech,Le Figaro,fr,0,8,['https://t.co/yYGByFbl5q'],"['#AudreyTang', '#Taïwan', '#SiliconValley', '#FrenchTech', '#唐鳳', '#台灣']","{'label': 'neutral', 'score': 0.9649367332458496}"
335,674889306897555456,2015-12-10T09:52:04.000Z,meet housebound girl robot goes school,The Mirror,en,2,3,"['https://t.co/IH7lesI1Ui', 'https://t.co/02NKOkbGvS']",[],"{'label': 'neutral', 'score': 0.965686559677124}"
336,778871324886306817,2016-09-22T08:19:29.000Z,artificial intelligence solution violent comments internet,Lucie Ronfaut,fr,7,7,['https://t.co/k5tyz3pQ4M'],[],"{'label': 'neutral', 'score': 0.9441750049591064}"
337,428140055480504320,2014-01-28T12:18:38.000Z,justfontein next year virtual amusement park yumble open doors roermond amusement park 20,de Volkskrant,nl,0,2,['http://t.co/W2d61'],[],"{'label': 'neutral', 'score': 0.9647538661956787}"
338,1093176684025651201,2019-02-06T15:56:46.000Z,fire crews race ocado warehouse inferno spreads side robotrun distribution centre,Daily Mail U.K.,en,3,2,['https://t.co/7SLfSRfPET'],[],"{'label': 'neutral', 'score': 0.9597043991088867}"
339,900366279504125952,2017-08-23T14:37:03.000Z,future funerals robot priest launched undercut humanled rites,The Guardian,en,45,48,['https://t.co/oqFzqPhiEj'],[],"{'label': 'neutral', 'score': 0.9714192152023315}"
340,823830686826168320,2017-01-24T09:51:56.000Z,lastampatv video searchcam robot search survivors rigopiano lastampa,La Stampa,it,0,2,"['https://t.co/uwfckdDcRP', 'https://t.co/oe6jdUSsWX']",[],"{'label': 'neutral', 'score': 0.966887891292572}"
341,1001353697044189186,2018-05-29T06:45:00.000Z,google algorithm devised recognise unusual moles picked cancers also ruled benign lesions,The Times and The Sunday Times,en,25,15,['https://t.co/Ywo5okdDIW'],[],"{'label': 'neutral', 'score': 0.956572413444519}"
342,22603636292,2010-08-31T10:09:44.000Z,roeldeno another witness cheated judiciary fear commits perjury afraid perpetrators justice,De Telegraaf,nl,0,0,[],[],"{'label': 'fear', 'score': 0.5328465700149536}"
343,869561550679441408,2017-05-30T14:30:04.000Z,industry robot became collaborator automation cobotique,L'Humanité,fr,1,2,"['https://t.co/KJlviQAj2j', 'https://t.co/VQ16X9KVUz']","['#automation', '#cobotique']","{'label': 'neutral', 'score': 0.9649826884269714}"
344,565193487197667328,2015-02-10T17:00:02.000Z,canine conversation google unleashes spot robot dog,The Times and The Sunday Times,en,4,10,"['http://t.co/KCKlkyAkv1', 'http://t.co/pnF3En3RmO']",[],"{'label': 'neutral', 'score': 0.9654784798622131}"
345,930223841791668225,2017-11-14T00:00:21.000Z,virtual reality lets adults see neglect abuse childs eyes,Guardian news,en,7,13,['https://t.co/OqIqpjIiaR'],[],"{'label': 'neutral', 'score': 0.9513391256332397}"
346,915629368948424704,2017-10-04T17:27:07.000Z,artificial intelligence google deepmind sets ethics research unit,Pixels,fr,16,14,['https://t.co/rBze4gKgNl'],[],"{'label': 'neutral', 'score': 0.9666083455085754}"
347,813721229798604800,2016-12-27T12:20:34.000Z,south koreas avatarstyle war machine robot taken first piloted steps,Mirror Tech,en,10,14,"['https://t.co/95BJ4GZfMB', 'https://t.co/NY2htxIXMY']",[],"{'label': 'neutral', 'score': 0.9633869528770447}"
348,933236340866498561,2017-11-22T07:30:57.000Z,artificial intelligence refine cv,La Razón,es,2,1,"['https://t.co/7p9TPUXQw7', 'https://t.co/i54e9DaD43']",[],"{'label': 'neutral', 'score': 0.9671781659126282}"
349,1196935274091175937,2019-11-19T23:36:21.000Z,must admit robot devilishly sexy voice,La Vanguardia,es,4,0,['https://t.co/pjydqBfW4c'],[],"{'label': 'admiration', 'score': 0.8324078917503357}"
350,841647630237200384,2017-03-14T13:50:06.000Z,humans star gemma chan jokes fans actually think robot try switch chin,The Sun TV,en,4,1,['https://t.co/dUiy8ZgZyq'],[],"{'label': 'neutral', 'score': 0.5978822112083435}"
351,976914621864075264,2018-03-22T20:12:50.000Z,mit designed new robot fish explore seabed,Le Monde,fr,84,44,['https://t.co/5IyeZJhQik'],[],"{'label': 'neutral', 'score': 0.9559327363967896}"
352,609298850336083968,2015-06-12T09:59:00.000Z,dutchman admits guilt nude photo holy mountain malaysia photo caused earthquake,de Volkskrant,nl,0,2,"['http://t.co/HyxijUcFVs', 'http://t.co/FGvrNB4PSx']",[],"{'label': 'remorse', 'score': 0.4388096034526825}"
353,1064921150424268802,2018-11-20T16:39:22.000Z,google begins market robot taxis,Les Echos,fr,1,6,['https://t.co/0LKESvNjEl'],['#Google'],"{'label': 'neutral', 'score': 0.9612776041030884}"
354,558356136156758016,2015-01-22T20:10:51.000Z,6legged snake monster robot crawls nightmares,Daily Mail Online,en,16,17,"['http://t.co/a5BofeeUMc', 'http://t.co/U0sY1IUKg7']",[],"{'label': 'neutral', 'score': 0.9111042618751526}"
355,1008691962709528577,2018-06-18T12:44:39.000Z,artificial intelligence open eyes,Le Figaro,fr,3,1,['https://t.co/GSchN8iIOY'],[],"{'label': 'neutral', 'score': 0.9649261832237244}"
356,1095812359522799616,2019-02-13T22:30:00.000Z,french scientists developed robot finds way like desert ant accurate navigation without kilos expensive equipment still problematic robots,de Volkskrant,nl,3,1,['https://t.co/ikMF9iyxdd'],[],"{'label': 'neutral', 'score': 0.9157841801643372}"
357,1165925202712322048,2019-08-26T09:53:24.000Z,intelligence remains human artificial artificialintelligence,juan manuel garcía,es,6,3,['https://t.co/d7Z8EvN23I'],['#ArtificialIntelligence'],"{'label': 'neutral', 'score': 0.9499530792236328}"
358,806385252876709888,2016-12-07T06:30:00.000Z,2016 lan de la vr,La Matinale du Monde,fr,7,7,"['https://t.co/hY6LbFVqI0', 'https://t.co/J0e2DzZL4Q']",[],"{'label': 'neutral', 'score': 0.9665755033493042}"
359,865113478255783936,2017-05-18T07:55:00.000Z,science fiction collection robot distributed free year nederland leest,de Volkskrant,nl,5,4,"['https://t.co/D0xJQA1ogN', 'https://t.co/CN89YUYDOo']",[],"{'label': 'neutral', 'score': 0.9615565538406372}"
360,1083053288239570946,2019-01-09T17:30:00.000Z,roboflop bizarre prototypes military exoskeleton robot walking tank giant armoured vehicle revealed ghana,Daily Mail Online,en,127,94,"['https://t.co/FnVF27cfWw', 'https://t.co/J7ZY5EZj0d']",[],"{'label': 'neutral', 'score': 0.9638521671295166}"
361,773144885146902528,2016-09-06T13:04:39.000Z,playstation vr good got handson preview spent afternoon batman,Mirror Tech,en,1,3,"['https://t.co/KbQ6xvJAKM', 'https://t.co/nNIGthLXH3']",[],"{'label': 'neutral', 'score': 0.9650496244430542}"
362,832576890615500800,2017-02-17T13:06:13.000Z,moderation politics artificial intelligence mark zuckerbergs manifesto,Le Monde,fr,26,25,['https://t.co/LgBMh4hDId'],[],"{'label': 'neutral', 'score': 0.9614259600639343}"
363,664045089631678465,2015-11-10T11:41:01.000Z,china designed superhero robot space travel,Daily Mail Online,en,17,16,"['https://t.co/1UKZl1uYYg', 'https://t.co/YAYpeOS3CX']",[],"{'label': 'neutral', 'score': 0.9559034109115601}"
364,882448733727670272,2017-07-05T03:59:07.000Z,save passengers pedestrians code ethics robots behind wheel,Repubblica,it,7,5,['https://t.co/9Aa4l8DJNG'],[],"{'label': 'neutral', 'score': 0.962307333946228}"
365,813336493355896832,2016-12-26T10:51:45.000Z,brunoruffilli prepare artificial intelligence revolution lastampa signorelli82,La Stampa,it,0,11,['https://t.co/OSC5duqnKN'],[],"{'label': 'neutral', 'score': 0.9676575660705566}"
366,831173588954730496,2017-02-13T16:10:00.000Z,cassie robot made motor two legs similar human ones paumassip,La Vanguardia,es,1,1,['https://t.co/1EAj3jy26M'],[],"{'label': 'neutral', 'score': 0.9598355889320374}"
367,844080954557812737,2017-03-21T06:59:16.000Z,prove good hearing attack terror victims testify aftercare via volkskrant,leen vervaeke,nl,2,8,['https://t.co/AcoaUUcIxF'],[],"{'label': 'neutral', 'score': 0.9400103092193604}"
368,846843499534258176,2017-03-28T21:56:38.000Z,martinkoelling data drones software construction site gets smart visit komatsu iot center handelsblatt german,Handelsblatt,de,0,3,[],[],"{'label': 'neutral', 'score': 0.8834438920021057}"
369,537652151741599744,2014-11-26T17:00:36.000Z,3d printing houses giant robot arms could make construction much efficient,Mirror Tech,en,1,6,"['http://t.co/wVtLgS0Cah', 'http://t.co/sxmE6UvQCy']",[],"{'label': 'neutral', 'score': 0.6400051116943359}"
370,847494779248066562,2017-03-30T17:04:35.000Z,trump gets flamed robot prints burns presidents tweets,Guardian news,en,11,7,['https://t.co/666kICM1cB'],[],"{'label': 'neutral', 'score': 0.8308521509170532}"
371,929486661259378688,2017-11-11T23:11:03.000Z,artificial intelligence improves low definition photos,La Stampa,it,34,9,"['https://t.co/QgXnodM0qg', 'https://t.co/8KTX5Rc0qI']",[],"{'label': 'neutral', 'score': 0.8370445966720581}"
372,967073880866283520,2018-02-23T16:29:15.000Z,creepy snakeinspired robot uses artificial scales slither,Mirror Tech,en,1,1,"['https://t.co/Pt3JmvYxpw', 'https://t.co/DCLyyDOpHI']",[],"{'label': 'neutral', 'score': 0.9524953961372375}"
373,862967092437504000,2017-05-12T09:46:02.000Z,woutervd weekend special virtual reality performance cbkamsterdam spoke maker nrc,NRC,nl,0,5,[],[],"{'label': 'neutral', 'score': 0.9555892944335938}"
374,780721364890165248,2016-09-27T10:50:53.000Z,next edition iotswc held october barcelona,El Periódico,es,2,3,['https://t.co/y7cjugnaRk'],[],"{'label': 'neutral', 'score': 0.9500557780265808}"
375,1051729781958553606,2018-10-15T07:01:34.000Z,robot capable jumping obstacles climbing steps robot ai tech bigbangsant lefigaro via lefigaro,Big Bang Figaro,fr,16,13,['https://t.co/XAvjJGlEC3'],"['#Robot', '#AI', '#Tech', '#Bigbangsanté']","{'label': 'neutral', 'score': 0.9678186774253845}"
376,717662120826048513,2016-04-06T10:35:57.000Z,mirrorweirdnews thanks technology men realistic sex,The Mirror,en,0,9,"['https://t.co/3HIfnC6OXI', 'https://t.co/dXAsBMOq7Y']",[],"{'label': 'gratitude', 'score': 0.9771331548690796}"
377,692603687278018561,2016-01-28T07:02:41.000Z,repnext famous robot puppy world italian could arrive house soon,Repubblica,it,0,24,['https://t.co/7YE8Xpwq3W'],[],"{'label': 'neutral', 'score': 0.8239309787750244}"
378,1075053044537192448,2018-12-18T15:39:53.000Z,el pas begun apply artificial intelligence management comments digital readers,EL PAÍS,es,35,23,['https://t.co/lKHd7uNt4h'],[],"{'label': 'neutral', 'score': 0.9642232060432434}"
379,129138576498757632,2011-10-26T10:13:30.000Z,professor john mccarthy father artificial intelligence dies aged 84,Daily Mail Online,en,0,2,['http://t.co/58L9pmui'],[],"{'label': 'sadness', 'score': 0.6921756863594055}"
380,604220424549986304,2015-05-29T09:39:09.000Z,amazing robot worlds first hurdlejumping machine look like cow,Mirror Tech,en,3,4,"['http://t.co/MqF9GDOhhw', 'http://t.co/eLxdb9mZDk']",[],"{'label': 'admiration', 'score': 0.6088920831680298}"
381,969293122990682117,2018-03-01T19:27:43.000Z,snow born robot detects bullying fights bullying,La Razón,es,6,8,['https://t.co/Odvh9BzdZK'],[],"{'label': 'neutral', 'score': 0.7246477603912354}"
382,1014380208185597952,2018-07-04T05:27:42.000Z,never understood blockchain lets try explain video,Corriere della Sera,it,21,10,['https://t.co/nMTJpHuX1W'],[],"{'label': 'confusion', 'score': 0.5866624712944031}"
383,830090674733080576,2017-02-10T16:26:53.000Z,google creates blade runner technology enlarge details photo,La Vanguardia,es,2,9,"['https://t.co/Ez5t7OeE3m', 'https://t.co/uMsBTFwIY8']",[],"{'label': 'neutral', 'score': 0.9652608633041382}"
384,921008487995527169,2017-10-19T13:41:49.000Z,theres conspiracy theory melania trump replaced robot,Evening Standard,en,1,3,['https://t.co/CSnNpe84rp'],[],"{'label': 'neutral', 'score': 0.9563113451004028}"
385,1044815579792715778,2018-09-26T05:07:00.000Z,banks rely blockchain speed international payments,Les Echos,fr,7,11,['https://t.co/8UeGQUc4Np'],[],"{'label': 'neutral', 'score': 0.9523863792419434}"
386,1116729716554305536,2019-04-12T15:48:06.000Z,katie bouman phd student computer science artificial intelligence massachusetts institute technology mit led creation algorithm would eventually lead image supermassive black hole captured first time,The Guardian,en,2194,871,['https://t.co/RJ06wpg1Nu'],[],"{'label': 'neutral', 'score': 0.9625812768936157}"
387,557247387400302592,2015-01-19T18:45:04.000Z,glasses virtual reality svenstein tested samsung gear vr,BILD,de,12,3,"['http://t.co/Ial5cH4YyD', 'http://t.co/3pog17s71L']",[],"{'label': 'neutral', 'score': 0.9680766463279724}"
388,810762531493056512,2016-12-19T08:23:45.000Z,sex robot clones favourite celebrity could thing future,Metro,en,2,2,['https://t.co/FycNMgwVTD'],[],"{'label': 'neutral', 'score': 0.9514785408973694}"
389,758987562870452224,2016-07-29T11:28:30.000Z,thanks morosisilvia interview today corriere iot smartwastemanagement everis portotorres,Matteo Ferrari,it,6,6,['https://t.co/GSb64zLnTh'],"['#IoT', '#SmartWasteManagement', '#everis', '#PortoTorres']","{'label': 'gratitude', 'score': 0.9779084324836731}"
